Individual,Sex,Year,Locality,BCI
k469,Female,2018,Konjsko,9.377990431
k699,Female,2018,Konjsko,9.789473684
k507,Female,2018,Konjsko,9.086538462
k605,Female,2018,Konjsko,8.793269231
k668,Female,2018,Konjsko,9.461538462
k886,Female,2018,Konjsko,9.365384615
k686,Female,2018,Konjsko,8.169902913
k118,Female,2018,Konjsko,9.268292683
k248,Female,2018,Konjsko,8.424390244
k340,Female,2018,Konjsko,8.6
k604,Female,2018,Konjsko,8.541463415
k882,Female,2018,Konjsko,8.902439024
k893,Female,2018,Konjsko,8.224390244
k356,Female,2018,Konjsko,8.395
k872,Female,2018,Konjsko,8.775
k478,Female,2018,Konjsko,8.412060302
k892,Female,2018,Konjsko,8.060301508
k895,Female,2018,Konjsko,9.311557789
k537,Female,2018,Konjsko,7.247474747
k475,Female,2018,Konjsko,8.76142132
k890,Female,2018,Konjsko,6.61928934
k878,Female,2018,Konjsko,7.953846154
k484,Female,2018,Konjsko,7.715025907
k589,Female,2018,Konjsko,7.518134715
k904,Female,2018,Konjsko,8.129533679
k594,Female,2018,Konjsko,9.005235602
k873,Female,2018,Konjsko,8.523560209
k486,Female,2018,Konjsko,7.703703704
k891,Female,2018,Konjsko,7.798941799
k662,Female,2018,Konjsko,7.556149733
k703,Female,2018,Konjsko,7.801075269
k887,Female,2018,Konjsko,8.27027027
k206,Female,2018,Konjsko,6.842391304
k889,Female,2018,Konjsko,7.12849162
k894,Female,2018,Konjsko,7.262857143
k126,Female,2018,Konjsko,5.38961039
k361,Male,2018,Konjsko,7.615763547
k921,Male,2018,Konjsko,7.881443299
k442,Male,2018,Konjsko,7.352631579
k440,Male,2018,Konjsko,7.159574468
k692,Male,2018,Konjsko,6.675824176
k385,Male,2018,Konjsko,5.965517241
k925,Male,2018,Konjsko,6.321637427
k922,Male,2018,Konjsko,5.423312883
k786,Male,2018,Konjsko,5.611464968
k923,Male,2018,Konjsko,5.178343949
k166,Female,2018,Konjsko,8.36097561
k556,Female,2018,Konjsko,8.083743842
k455,Female,2018,Konjsko,8.746268657
k895,Female,2018,Konjsko,9.104477612
k419,Female,2018,Konjsko,8.065
k75,Female,2018,Konjsko,8.550505051
k417,Female,2018,Konjsko,8.096446701
k717,Female,2018,Konjsko,8.704081633
k448,Female,2018,Konjsko,7.848167539
k891,Female,2018,Konjsko,7.760638298
k425,Female,2018,Konjsko,7.087912088
k530,Female,2018,Konjsko,7.28021978
k352,Female,2018,Konjsko,6.474576271
k397,Female,2018,Konjsko,6.525714286
k920,Female,2018,Konjsko,6.182352941
k739,Female,2018,Konjsko,5.409937888
k924,Female,2018,Konjsko,6.307692308
k89,Male,2019,Konjsko,11.10204082
k89,Male,2019,Konjsko,11.6125
k627,Male,2019,Konjsko,7.487804878
k361,Male,2019,Konjsko,8.098522167
k435,Male,2019,Konjsko,8
k435,Male,2019,Konjsko,8.404040404
k417,Male,2019,Konjsko,8.177664975
k705,Male,2019,Konjsko,7.431472081
k705,Male,2019,Konjsko,7.704081633
k938,Male,2019,Konjsko,7.673469388
k94,Male,2019,Konjsko,7.567010309
k348,Male,2019,Konjsko,8.12371134
k417,Male,2019,Konjsko,8.067010309
k558,Male,2019,Konjsko,7.419689119
k921,Male,2019,Konjsko,7.948186528
k421,Male,2019,Konjsko,6.968421053
k960,Male,2019,Konjsko,6.331578947
k133,Male,2019,Konjsko,7.537234043
k476,Male,2019,Konjsko,7.446808511
k684,Male,2019,Konjsko,7.197860963
k520,Male,2019,Konjsko,7.704301075
k450,Male,2019,Konjsko,6.551351351
k684,Male,2019,Konjsko,7.174863388
k692,Male,2019,Konjsko,6.956284153
k195,Male,2019,Konjsko,7.43956044
k521,Male,2019,Konjsko,7.049450549
k552,Male,2019,Konjsko,6.697802198
k441,Male,2019,Konjsko,6.767955801
k246,Male,2019,Konjsko,7.022346369
k777,Male,2019,Konjsko,6.286516854
k416,Male,2019,Konjsko,6.604519774
k456,Male,2019,Konjsko,6.395480226
k517,Male,2019,Konjsko,6.367231638
k777,Male,2019,Konjsko,6.363636364
k781,Male,2019,Konjsko,5.681818182
k948,Male,2019,Konjsko,7.176136364
k176,Male,2019,Konjsko,6.306358382
k415,Male,2019,Konjsko,6.057803468
k706,Male,2019,Konjsko,6.220930233
k691,Male,2019,Konjsko,5.792899408
k747,Male,2019,Konjsko,5.410714286
k375,Male,2019,Konjsko,6.125748503
k707,Male,2019,Konjsko,6.487951807
k718,Male,2019,Konjsko,5.445783133
k813,Male,2019,Konjsko,5.65060241
k963,Male,2019,Konjsko,5.503030303
k896,Male,2019,Konjsko,5.466257669
k494B,Male,2019,Konjsko,5.839506173
k56,Male,2019,Konjsko,5.583850932
k896,Male,2019,Konjsko,5.408805031
k812,Male,2019,Konjsko,5.183544304
k677,Male,2019,Konjsko,5.140127389
k943,Male,2019,Konjsko,5.52866242
k103,Female,2019,Konjsko,11.14782609
k931,Female,2019,Konjsko,9.252252252
k30,Female,2019,Konjsko,9.212669683
k907,Female,2019,Konjsko,8.542986425
k962,Female,2019,Konjsko,9.049773756
k342,Female,2019,Konjsko,9.077272727
k910,Female,2019,Konjsko,9.590909091
k945,Female,2019,Konjsko,9.397260274
k6,Female,2019,Konjsko,9.146788991
k250,Female,2019,Konjsko,9.862385321
k509,Female,2019,Konjsko,10.6559633
k424,Female,2019,Konjsko,8.387096774
k326,Female,2019,Konjsko,8.851851852
k408,Female,2019,Konjsko,8.74537037
k949,Female,2019,Konjsko,9.013888889
k96,Female,2019,Konjsko,9.302325581
k593,Female,2019,Konjsko,8.930232558
k144,Female,2019,Konjsko,9.658878505
k687,Female,2019,Konjsko,9.345794393
k357,Female,2019,Konjsko,8.669811321
k516,Female,2019,Konjsko,8.028301887
k634,Female,2019,Konjsko,8.877358491
k877,Female,2019,Konjsko,8.301886792
k947,Female,2019,Konjsko,9.104761905
k172,Female,2019,Konjsko,8.951923077
k944,Female,2019,Konjsko,9.101449275
k531,Female,2019,Konjsko,8.660194175
k668,Female,2019,Konjsko,9.461165049
k686,Female,2019,Konjsko,8.019417476
k893,Female,2019,Konjsko,7.645631068
k940,Female,2019,Konjsko,8.373786408
k32,Female,2019,Konjsko,9.243902439
k262,Female,2019,Konjsko,8.258536585
k939,Female,2019,Konjsko,9.253658537
k166,Female,2019,Konjsko,8.534313725
k463,Female,2019,Konjsko,9.117647059
k477,Female,2019,Konjsko,7.171568627
k480,Female,2019,Konjsko,8.650246305
k929,Female,2019,Konjsko,8.482758621
k522,Female,2019,Konjsko,9.014851485
k381,Female,2019,Konjsko,7.666666667
k454,Female,2019,Konjsko,8.751243781
k277,Female,2019,Konjsko,7.865
k626,Female,2019,Konjsko,7.665
k956,Female,2019,Konjsko,8.265
k75,Female,2019,Konjsko,8.105527638
k218,Female,2019,Konjsko,8.748743719
k475,Female,2019,Konjsko,8.934673367
k479,Female,2019,Konjsko,8.201005025
k496,Female,2019,Konjsko,7.693467337
k872,Female,2019,Konjsko,8.207070707
k429,Female,2019,Konjsko,7.841836735
k486,Female,2019,Konjsko,7.328205128
k746,Female,2019,Konjsko,9.420512821
k484,Female,2019,Konjsko,8.092783505
k583,Female,2019,Konjsko,7.340206186
k953,Female,2019,Konjsko,7.664948454
k354,Female,2019,Konjsko,8.170984456
k398,Female,2019,Konjsko,7.729166667
k347,Female,2019,Konjsko,7.356020942
k640,Female,2019,Konjsko,7.552631579
k854,Female,2019,Konjsko,7.968421053
k858,Female,2019,Konjsko,7.594736842
k613,Female,2019,Konjsko,7.253968254
k402,Female,2019,Konjsko,7.015957447
k810,Female,2019,Konjsko,7.526595745
k891,Female,2019,Konjsko,7.187165775
k703,Female,2019,Konjsko,7.513513514
k828,Female,2019,Konjsko,7.222826087
k99,Female,2019,Konjsko,7.06010929
k9,Female,2019,Konjsko,7.357142857
k329,Female,2019,Konjsko,7.186813187
k411,Female,2019,Konjsko,7.087912088
k676,Female,2019,Konjsko,7.626373626
k658,Female,2019,Konjsko,7.141242938
k774,Female,2019,Konjsko,6.875706215
k959,Female,2019,Konjsko,7.203389831
k391,Female,2019,Konjsko,6.545454545
k950,Female,2019,Konjsko,6.863636364
k126,Female,2019,Konjsko,5.06547619
k961,Female,2019,Konjsko,6.803571429
k377,Female,2019,Konjsko,6.13253012
k412,Female,2019,Konjsko,6.626506024
k942,Female,2019,Konjsko,5.914110429
k555,Female,2019,Konjsko,5.8125
k184,Male,2020,Konjsko,7.645502646
k552,Male,2020,Konjsko,6.962765957
k977,Male,2020,Konjsko,7.04787234
k294,Male,2020,Konjsko,7.14516129
k114,Male,2020,Konjsko,6.213114754
k265,Male,2020,Konjsko,6.335164835
k843,Male,2020,Konjsko,6.386740331
k81,Male,2020,Konjsko,5.865921788
k781,Male,2020,Konjsko,5.762711864
k973,Male,2020,Konjsko,5.983050847
k737,Male,2020,Konjsko,6.589595376
k745,Male,2020,Konjsko,5.540697674
k171,Male,2020,Konjsko,5.734939759
k978,Male,2020,Konjsko,5.873493976
k263,Male,2020,Konjsko,5.909090909
k976,Male,2020,Konjsko,6.024242424
k815,Male,2020,Konjsko,5.841463415
k678,Male,2020,Konjsko,5.95625
k677,Male,2020,Konjsko,5.430379747
k981,Male,2020,Konjsko,5.208860759
k980,Female,2020,Konjsko,8.796116505
k738,Female,2020,Konjsko,8.01025641
k825,Female,2020,Konjsko,7.235602094
k983,Female,2020,Konjsko,7.585106383
k654,Female,2020,Konjsko,7.427807487
k834,Female,2020,Konjsko,6.956756757
k684,Female,2020,Konjsko,7.054347826
k206,Female,2020,Konjsko,6.808743169
k458,Female,2020,Konjsko,7.227777778
k975,Female,2020,Konjsko,6.680232558
k681,Male,2021,Konjsko,8.96744186
k789,Male,2021,Konjsko,8.009803922
k988,Male,2021,Konjsko,6.878172589
k1000,Male,2021,Konjsko,7.243654822
k851,Male,2021,Konjsko,7.203125
k1003,Male,2021,Konjsko,6.96875
k105,Male,2021,Konjsko,7.808510638
k1005,Male,2021,Konjsko,7.502673797
k1009,Male,2021,Konjsko,6.251336898
k441,Male,2021,Konjsko,6.621621622
k989,Male,2021,Konjsko,7.097826087
k706,Male,2021,Konjsko,6.568306011
k1014,Male,2021,Konjsko,7.103825137
k777,Male,2021,Konjsko,6.082417582
k433,Male,2021,Konjsko,7.222222222
k948,Male,2021,Konjsko,7.25
k20,Male,2021,Konjsko,5.384180791
k226,Male,2021,Konjsko,5.5
k663B,Male,2021,Konjsko,6.545977011
k745,Male,2021,Konjsko,5.477011494
k976,Male,2021,Konjsko,6.017857143
k996,Male,2021,Konjsko,5.904191617
k740,Male,2021,Konjsko,5.646341463
k1006,Male,2021,Konjsko,5.926380368
k1013,Male,2021,Konjsko,5.135483871
k89,Female,2021,Konjsko,10.2
k945,Female,2021,Konjsko,7.63963964
k939,Female,2021,Konjsko,7.808219178
k687,Female,2021,Konjsko,7.990825688
k999,Female,2021,Konjsko,8.669767442
k604,Female,2021,Konjsko,8.301886792
k995,Female,2021,Konjsko,7.386792453
k172,Female,2021,Konjsko,8.654028436
k463,Female,2021,Konjsko,8.710900474
k38,Female,2021,Konjsko,7.888888889
k157,Female,2021,Konjsko,8.077294686
k70,Female,2021,Konjsko,6.291262136
k522,Female,2021,Konjsko,8.252427184
k1007,Female,2021,Konjsko,9.229268293
k79,Female,2021,Konjsko,7.656862745
k496,Female,2021,Konjsko,7.12745098
k993,Female,2021,Konjsko,6.931372549
k994,Female,2021,Konjsko,7.258706468
k992,Female,2021,Konjsko,8.51
k280,Female,2021,Konjsko,7.04040404
k854,Female,2021,Konjsko,7.126903553
k904,Female,2021,Konjsko,7.979591837
k252,Female,2021,Konjsko,7.769230769
k398,Female,2021,Konjsko,7.639175258
k524,Female,2021,Konjsko,7.12371134
k1004,Female,2021,Konjsko,7.192513369
k644,Female,2021,Konjsko,7.327956989
k985,Female,2021,Konjsko,6.833333333
k1002,Female,2021,Konjsko,7.389189189
k1011,Female,2021,Konjsko,6.535519126
k1012,Female,2021,Konjsko,7.31147541
k990,Female,2021,Konjsko,7.027624309
k257,Male,2021,Konjsko,8.603686636
k681,Male,2021,Konjsko,8.843317972
k257,Male,2021,Konjsko,8.699074074
k796,Male,2021,Konjsko,8.166666667
k361,Male,2021,Konjsko,7.756097561
k156,Male,2021,Konjsko,7.064356436
k156,Male,2021,Konjsko,6.791044776
k184,Male,2021,Konjsko,7.671794872
k1039,Male,2021,Konjsko,6.870466321
k960,Male,2021,Konjsko,6.209424084
k447,Male,2021,Konjsko,6.711229947
k1049,Male,2021,Konjsko,7.160427807
k653,Male,2021,Konjsko,7
k670,Male,2021,Konjsko,6.682795699
k441,Male,2021,Konjsko,6.832432432
k792,Male,2021,Konjsko,5.951086957
k1037,Male,2021,Konjsko,6.298913043
k1051,Male,2021,Konjsko,6.415300546
k853,Male,2021,Konjsko,6.044198895
k973,Male,2021,Konjsko,6.211111111
k473,Male,2021,Konjsko,6.460674157
k1050,Male,2021,Konjsko,7.011235955
k267,Male,2021,Konjsko,7.745762712
k1046,Male,2021,Konjsko,6.146892655
k1032,Male,2021,Konjsko,5.888888889
k896,Male,2021,Konjsko,5.758823529
k4,Male,2021,Konjsko,5.603550296
k80,Male,2021,Konjsko,5.928994083
k263,Male,2021,Konjsko,6.112426036
k815,Male,2021,Konjsko,5.982142857
k586,Male,2021,Konjsko,5.359756098
k1041,Male,2021,Konjsko,5.542682927
k698,Male,2021,Konjsko,6.067901235
k740,Male,2021,Konjsko,5.919254658
k923,Male,2021,Konjsko,5.708074534
k557,Male,2021,Konjsko,5.051282051
k1038,Male,2021,Konjsko,5.474358974
k1045,Male,2021,Konjsko,5.096774194
k1026,Male,2021,Konjsko,4.789473684
k341,Female,2021,Konjsko,9.31512605
k912,Female,2021,Konjsko,9.328888889
k837,Female,2021,Konjsko,8.98206278
k214,Female,2021,Konjsko,9.422018349
k401,Female,2021,Konjsko,9.926267281
k3,Female,2021,Konjsko,8.317757009
k340,Female,2021,Konjsko,8.429906542
k112,Female,2021,Konjsko,8.60952381
k157,Female,2021,Konjsko,9.038095238
k166,Female,2021,Konjsko,8.523809524
k454,Female,2021,Konjsko,8.671428571
k536,Female,2021,Konjsko,9.315789474
k74,Female,2021,Konjsko,9.774038462
k1025,Female,2021,Konjsko,7.971014493
k1048,Female,2021,Konjsko,9.589371981
k435,Female,2021,Konjsko,8.039215686
k1033,Female,2021,Konjsko,8.142156863
k459,Female,2021,Konjsko,6.679802956
k1034,Female,2021,Konjsko,7.990147783
k810,Female,2021,Konjsko,7.930693069
k863,Female,2021,Konjsko,9.25
k554,Female,2021,Konjsko,7.580808081
k1021,Female,2021,Konjsko,8.873737374
k407,Female,2021,Konjsko,8.274111675
k426,Female,2021,Konjsko,7.878172589
k553B,Female,2021,Konjsko,7.576530612
k890,Female,2021,Konjsko,7.908163265
k838,Female,2021,Konjsko,8.175257732
k305,Female,2021,Konjsko,8.295336788
k1052,Female,2021,Konjsko,8.134715026
k654,Female,2021,Konjsko,7.578125
k741,Female,2021,Konjsko,7.084210526
k859,Female,2021,Konjsko,7.873015873
k676,Female,2021,Konjsko,7.734042553
k861,Female,2021,Konjsko,7.696808511
k1024,Female,2021,Konjsko,7.70212766
k1012,Female,2021,Konjsko,7.363636364
k1044,Female,2021,Konjsko,6.673796791
k155,Female,2021,Konjsko,7.221621622
k990,Female,2021,Konjsko,7.076923077
k645,Female,2021,Konjsko,6.426136364
k655,Female,2021,Konjsko,6.24
k811,Female,2021,Konjsko,7.252873563
k377,Female,2021,Konjsko,6.647398844
k555,Female,2021,Konjsko,6.162790698
k1027A,Female,2021,Konjsko,6.238095238
k1022,Female,2021,Konjsko,6.347305389
k1023,Female,2021,Konjsko,5.624203822
k1042,Female,2021,Konjsko,5.903225806
k705,Male,2022,Konjsko,8.246305419
k156,Male,2022,Konjsko,7.346733668
k558,Male,2022,Konjsko,7.590673575
k1086,Male,2022,Konjsko,8.113989637
k552,Male,2022,Konjsko,7.661458333
k421,Male,2022,Konjsko,7.510526316
k114,Male,2022,Konjsko,6.443243243
k1056,Male,2022,Konjsko,7.016666667
k1067,Male,2022,Konjsko,6.855555556
k853,Male,2022,Konjsko,6.067039106
k1062,Male,2022,Konjsko,7.156424581
k948,Male,2022,Konjsko,7.370786517
k745,Male,2022,Konjsko,5.885057471
k1061,Male,2022,Konjsko,6.61849711
k1087,Male,2022,Konjsko,6.734104046
k925,Male,2022,Konjsko,6.51744186
k1058,Male,2022,Konjsko,6.939181287
k864,Male,2022,Konjsko,5.804733728
k1032,Male,2022,Konjsko,5.680473373
k494B,Male,2022,Konjsko,6.096969697
k1060,Male,2022,Konjsko,5.775
k1096,Male,2022,Konjsko,5.69375
k1075,Male,2022,Konjsko,5
k89,Female,2022,Konjsko,11.65306122
k1082,Female,2022,Konjsko,10.60995851
k526,Female,2022,Konjsko,10.45531915
k203,Female,2022,Konjsko,9.987124464
k587,Female,2022,Konjsko,10.81777778
k438,Female,2022,Konjsko,10.2690583
k612,Female,2022,Konjsko,9.540540541
k509,Female,2022,Konjsko,9.840909091
k1064,Female,2022,Konjsko,9.634703196
k413,Female,2022,Konjsko,8.763888889
k434,Female,2022,Konjsko,8.158878505
k849,Female,2022,Konjsko,9.382075472
k55,Female,2022,Konjsko,9.071428571
k556,Female,2022,Konjsko,8.399038462
k1025,Female,2022,Konjsko,8.019417476
k32,Female,2022,Konjsko,9.014634146
k1074,Female,2022,Konjsko,7.915422886
k435,Female,2022,Konjsko,7.745
k1057,Female,2022,Konjsko,8.34
k429,Female,2022,Konjsko,7.824120603
k1069,Female,2022,Konjsko,8.472361809
k956,Female,2022,Konjsko,8.343434343
k13,Female,2022,Konjsko,8.137055838
k878,Female,2022,Konjsko,8.035532995
k1068,Female,2022,Konjsko,7.61928934
k1065B,Female,2022,Konjsko,8.630769231
k426,Female,2022,Konjsko,7.824742268
k1021,Female,2022,Konjsko,8.706185567
k524,Female,2022,Konjsko,7.531088083
k366,Female,2022,Konjsko,7.177083333
k640,Female,2022,Konjsko,7.088541667
k838,Female,2022,Konjsko,8.427083333
k904,Female,2022,Konjsko,8.322916667
k1092,Female,2022,Konjsko,8.229166667
k844,Female,2022,Konjsko,8.2
k99,Female,2022,Konjsko,7.919148936
k741,Female,2022,Konjsko,7.329787234
k1078,Female,2022,Konjsko,7.760638298
k676,Female,2022,Konjsko,7.880434783
k828,Female,2022,Konjsko,6.875
k1059,Female,2022,Konjsko,8.120218579
k1085,Female,2022,Konjsko,7.868852459
k658,Female,2022,Konjsko,6.82967033
k1083,Female,2022,Konjsko,7.417582418
k990,Female,2022,Konjsko,6.738888889
k950,Female,2022,Konjsko,6.318181818
k655,Female,2022,Konjsko,6.494186047
k1027A,Female,2022,Konjsko,6.247058824
k1094,Female,2022,Konjsko,7.082352941
k957,Female,2022,Konjsko,7.088757396
k875,Female,2022,Konjsko,6.275449102
k825,Female,2022,Konjsko,7.765
k695,Female,2022,Konjsko,7.780612245
k252,Female,2022,Konjsko,7.461538462
k1021,Female,2022,Konjsko,8.882051282
k1119,Female,2022,Konjsko,7.426315789
k1024,Female,2022,Konjsko,8.682539683
k425,Female,2022,Konjsko,7.385026738
k774,Female,2022,Konjsko,7.295698925
k811,Female,2022,Konjsko,6.900584795
k463,Female,2022,Konjsko,8.900943396
k1116,Female,2022,Konjsko,9.698113208
k967,Female,2022,Konjsko,7.918660287
k157,Female,2022,Konjsko,9.154589372
k161,Female,2022,Konjsko,8.095959596
k1110,Female,2022,Konjsko,7.728205128
k834,Female,2022,Konjsko,7.652849741
k1117,Female,2022,Konjsko,7.160621762
k90,Female,2022,Konjsko,8.157068063
k891,Female,2022,Konjsko,7.891891892
k1109,Female,2022,Konjsko,6.978378378
k1112,Female,2022,Konjsko,6.686813187
k153,Female,2022,Konjsko,6.889502762
k785,Female,2022,Konjsko,7.044198895
k1111,Female,2022,Konjsko,6.653631285
k1120,Female,2022,Konjsko,7.0625
k412,Female,2022,Konjsko,7.141176471
k1113,Female,2022,Konjsko,6.238095238
k89,Female,2023,Konjsko,11.69879518
k166,Female,2023,Konjsko,8.884615385
k743,Female,2023,Konjsko,8.850961538
k79,Female,2023,Konjsko,7.975609756
k477,Female,2023,Konjsko,7.323529412
k455,Female,2023,Konjsko,8.980295567
k130,Female,2023,Konjsko,8.683673469
k1121,Female,2023,Konjsko,8.734693878
k444,Female,2023,Konjsko,7.784615385
k858,Female,2023,Konjsko,7.703125
k595,Female,2023,Konjsko,6.063694268
k841,Male,2023,Konjsko,7.18627451
k558,Male,2023,Konjsko,7.098445596
k1148,Male,2023,Konjsko,7.5
k576,Male,2023,Konjsko,6.919786096
k652,Male,2023,Konjsko,6.375690608
k693,Male,2023,Konjsko,7.084745763
k1150,Male,2023,Konjsko,6.611428571
k375,Male,2023,Konjsko,6.053254438
k1153,Male,2023,Konjsko,6.5
k677,Male,2023,Konjsko,5.450617284
k428,Male,2023,Konjsko,5.226415094
k841,Male,2023,Konjsko,8.063106796
k591,Male,2023,Konjsko,8.219512195
k789,Male,2023,Konjsko,8.485148515
k1140,Male,2023,Konjsko,7.423280423
k978,Male,2023,Konjsko,7.515957447
k16,Male,2023,Konjsko,7.459893048
k49,Male,2023,Konjsko,6.704301075
k117,Male,2023,Konjsko,7.081081081
k1141,Male,2023,Konjsko,7.302702703
k1130,Male,2023,Konjsko,6.382513661
k158,Male,2023,Konjsko,7.17032967
k683,Male,2023,Konjsko,6.089385475
k757,Male,2023,Konjsko,7.685393258
k1131,Male,2023,Konjsko,6.659090909
k979,Male,2023,Konjsko,6.565714286
k452,Male,2023,Konjsko,6.390804598
k1132,Male,2023,Konjsko,6.683908046
k44,Male,2023,Konjsko,6.369942197
k291,Male,2023,Konjsko,5.88372093
k561,Male,2023,Konjsko,7.081395349
k625,Male,2023,Konjsko,6.364705882
k1128,Male,2023,Konjsko,6.479289941
k566,Male,2023,Konjsko,6.880952381
k1142,Male,2023,Konjsko,5.578313253
k404,Male,2023,Konjsko,6.426829268
k850,Male,2023,Konjsko,5.347560976
k661,Male,2023,Konjsko,6.080246914
k1045,Male,2023,Konjsko,5.3625
k790,Male,2023,Konjsko,5.02
k166,Female,2023,Konjsko,8.985507246
k626,Female,2023,Konjsko,7.83
k1149,Female,2023,Konjsko,6.656976744
k1098,Female,2023,Konjsko,11.54621849
k1136,Female,2023,Konjsko,10.93697479
k514,Female,2023,Konjsko,9.777777778
k413,Female,2023,Konjsko,8.922727273
k15,Female,2023,Konjsko,10.11415525
k342,Female,2023,Konjsko,9.958715596
k1137,Female,2023,Konjsko,8.830275229
k3,Female,2023,Konjsko,8.353488372
k30,Female,2023,Konjsko,9.50952381
k74,Female,2023,Konjsko,9.452380952
k285,Female,2023,Konjsko,10.7047619
k489,Female,2023,Konjsko,9.971428571
k154,Female,2023,Konjsko,8.473684211
k1135,Female,2023,Konjsko,8.830917874
k1048,Female,2023,Konjsko,9.461165049
k454,Female,2023,Konjsko,8.941463415
k1134,Female,2023,Konjsko,8.632352941
k277,Female,2023,Konjsko,7.871921182
k1133,Female,2023,Konjsko,8.497536946
k79,Female,2023,Konjsko,8.108910891
k161,Female,2023,Konjsko,7.975124378
k825,Female,2023,Konjsko,8.045685279
k695,Female,2023,Konjsko,8.015306122
k873,Female,2023,Konjsko,8.18877551
k387,Female,2023,Konjsko,8.251282051
